10,3,4.5,0.001,0.75,3,0.0370025700585,6.88700162985
10,3,4.5,0.002,0.75,3,0.0370844532799,7.64431344681
10,3,4.5,0.003,0.75,3,0.0374984166233,6.61380866836
10,3,4.5,0.004,0.75,3,0.0368741448416,6.95857027512
10,3,4.5,0.005,0.75,3,0.0369632189722,7.00582708717
10,3,4.5,0.006,0.75,3,0.0370237304578,7.51829156055
10,3,4.5,0.007,0.75,3,0.0367184300373,7.11449061842
10,3,4.5,0.008,0.75,3,0.0367409542373,9.77125993927
10,3,4.5,0.009,0.75,3,0.0368660232052,6.86067147764
10,3,4.5,0.01,0.75,3,0.0364502115613,7.0249887149
10,3,4.5,0.011,0.75,3,0.0367822371002,7.26076196958
10,3,4.5,0.012,0.75,3,0.0374067401688,7.39953481599
10,3,4.5,0.013,0.75,3,0.0362942539015,8.1981368037
10,3,4.5,0.014,0.75,3,0.0366009082447,6.87843187549
10,3,4.5,0.015,0.75,3,0.0368373301279,7.66256070704
10,3,4.5,0.016,0.75,3,0.0370867702154,6.5683086508
10,3,4.5,0.017,0.75,3,0.0365378353795,6.9652790155
10,3,4.5,0.018,0.75,3,0.0365008281437,7.01635515443
10,3,4.5,0.019,0.75,3,0.0367164512052,7.41377956473
10,3,4.5,0.02,0.75,3,0.0362911898125,7.08433731085
10,3,4.5,0.021,0.75,3,0.0365050374616,9.80906971568
10,3,4.5,0.022,0.75,3,0.0364565145835,6.92382929751
10,3,4.5,0.023,0.75,3,0.0363183095474,7.33649629861
10,3,4.5,0.024,0.75,3,0.0364103359318,7.40764302269
10,3,4.5,0.025,0.75,3,0.0371702832496,7.39607291449
10,3,4.5,0.05,0.75,3,0.0356296033515,8.41658074681
10,3,4.5,0.075,0.75,3,0.0351450039781,7.0352429984
10,3,4.5,0.1,0.75,3,0.0350639441855,8.13689459005
10,3,4.5,0.125,0.75,3,0.0352224903869,7.59315635755
10,3,4.5,0.15,0.75,3,0.034908921148,8.15960000625
10,3,4.5,0.175,0.75,3,0.0352240735733,8.93601734167
10,3,4.5,0.2,0.75,3,0.0353522880592,8.26898847548
10,3,4.5,0.225,0.75,3,0.0349868133543,9.02944991292
10,3,4.5,0.25,0.75,3,0.0345167712311,8.35431477504
10,3,4.5,0.275,0.75,3,0.0359213593863,10.9316014127
10,3,4.5,0.3,0.75,3,0.0356747397532,10.8134644117
10,3,4.5,0.325,0.75,3,0.0355369854074,9.55333495189
10,3,4.5,0.35,0.75,3,0.0359244801323,9.20456790889
10,3,4.5,0.375,0.75,3,0.0359888359809,10.7453354259
10,3,4.5,0.4,0.75,3,0.0359142623855,10.1148286916
10,3,4.5,0.425,0.75,3,0.0353784259656,9.36721190629
10,3,4.5,0.45,0.75,3,0.0357368834069,10.8814664826
10,3,4.5,0.475,0.75,3,0.0360601873053,11.9246716407
10,3,4.5,0.5,0.75,3,0.036341729999,10.639374282
10,3,4.5,0.525,0.75,3,0.036780307245,10.8133059075
10,3,4.5,0.55,0.75,3,0.036412005459,11.3926153345
10,3,4.5,0.575,0.75,3,0.0360331939214,11.2233683502
10,3,4.5,0.6,0.75,3,0.0366644570573,11.6480772012
10,3,4.5,0.625,0.75,3,0.0370542903158,12.8952379215
10,3,4.5,0.65,0.75,3,0.0364599541924,10.3876599742
10,3,4.5,0.675,0.75,3,0.0368233788226,10.2711501591
10,3,4.5,0.7,0.75,3,0.0367546302909,11.915795349
10,3,4.5,0.725,0.75,3,0.0366467923221,11.992237016
10,3,4.5,0.75,0.75,3,0.0362817168099,10.6209138842
10,3,4.5,0.775,0.75,3,0.036642261395,11.0941884608
10,3,4.5,0.8,0.75,3,0.0368479847125,12.8152603225
10,3,4.5,0.825,0.75,3,0.0371224860579,10.9362255264
10,3,4.5,0.85,0.75,3,0.0376601248059,11.1908541614
10,3,4.5,0.875,0.75,3,0.0372856359125,12.119077222
10,3,4.5,0.9,0.75,3,0.0371356922161,12.0292886139
10,3,4.5,0.925,0.75,3,0.0376735684152,12.2725537829
10,3,4.5,0.95,0.75,3,0.0378562585831,13.8447078761
10,3,4.5,0.975,0.75,3,0.0370713052382,10.9239916002
10,3,4.5,1.0,0.75,3,0.0377378720562,11.0140439679
10,3,4.5,1.025,0.75,3,0.0373489038762,12.2020980409
10,3,4.5,1.05,0.75,3,0.0372212281856,12.8291437792
10,3,4.5,1.075,0.75,3,0.0372776136323,10.8675585856
10,3,4.5,1.1,0.75,3,0.0373137777176,11.686447416
10,3,4.5,1.125,0.75,3,0.0375419572384,13.2842255602
10,3,4.5,1.15,0.75,3,0.0379365517382,11.2839852749
10,3,4.5,1.175,0.75,3,0.0384013511779,11.7163750798
10,3,4.5,1.2,0.75,3,0.0380278533025,12.5756859642
10,3,4.5,1.225,0.75,3,0.037757050653,12.3824530745
10,3,4.5,1.25,0.75,3,0.0384159724237,12.5934705085
10,3,4.5,1.275,0.75,3,0.0384688844084,14.1499348047
10,3,4.5,1.3,0.75,3,0.0377542303973,11.2834459654
10,3,4.5,1.325,0.75,3,0.0384182360434,11.331166408
10,3,4.5,1.35,0.75,3,0.0382912843646,12.4304153554
10,3,4.5,1.375,0.75,3,0.0379354406798,13.2534009618
10,3,4.5,1.4,0.75,3,0.037964436162,11.0754621445
10,3,4.5,1.425,0.75,3,0.0379573101407,11.9687010899
10,3,4.5,1.45,0.75,3,0.0381671660932,13.4063000382
10,3,4.5,1.475,0.75,3,0.0385416278662,11.4813799016
10,3,4.5,1.5,0.75,3,0.0388961404013,12.0028355986
10,3,4.5,1.525,0.75,3,0.0386537789597,13.1008745214
10,3,4.5,1.55,0.75,3,0.0382832750651,12.5652182759
10,3,4.5,1.575,0.75,3,0.0388898804614,12.7602003712
10,3,4.5,1.6,0.75,3,0.0388732235174,14.3535592156
10,3,4.5,1.625,0.75,3,0.0380485129564,11.9471850753
10,3,4.5,1.65,0.75,3,0.0389862001916,11.5040959268
10,3,4.5,1.675,0.75,3,0.0389189598853,12.5115773422
10,3,4.5,1.7,0.75,3,0.0385101649156,11.9279569662
10,3,4.5,1.725,0.75,3,0.0385005175713,11.3040804777
10,3,4.5,1.75,0.75,3,0.0384462007967,12.1379347442
10,3,4.5,1.775,0.75,3,0.0386315897828,13.5344083273
10,3,4.5,1.8,0.75,3,0.039024955765,11.625585087
10,3,4.5,1.825,0.75,3,0.0393628194865,12.1322943253
10,3,4.5,1.85,0.75,3,0.0391309322478,13.2796030878
10,3,4.5,1.875,0.75,3,0.0389338136016,12.8542897195
10,3,4.5,1.9,0.75,3,0.0391741454797,13.0054859988
10,3,4.5,1.925,0.75,3,0.0392430726215,14.5507419415
10,3,4.5,1.95,0.75,3,0.0385402572269,12.1633607435
10,3,4.5,1.975,0.75,3,0.0393063070678,11.7317772198
10,3,4.5,2.0,0.75,3,0.0393602335414,12.5622147605
